# STATION: KSNT,,,,
# STATION NAME: Stanley, Stanley Ranger Station,,,
# LATITUDE: 44.20861,,,,
# LONGITUDE: -114.93444,,,,
# ELEVATION [ft]: 6496,,,,
# STATE: ID,,,,
Station_ID,Date_Time,air_temp_set_1,precip_accum_one_hour_set_1,wind_speed_set_1
,,Fahrenheit,Inches,Miles/hour
KSNT,04/15/2020 05:51 UTC,33.98,,3.44
KSNT,04/15/2020 06:51 UTC,33.98,,3.44
KSNT,04/15/2020 07:51 UTC,32,,0
KSNT,04/15/2020 08:51 UTC,32,,0
KSNT,04/15/2020 09:51 UTC,30.92,0.01,0
KSNT,04/15/2020 10:51 UTC,30.92,,0
KSNT,04/15/2020 11:51 UTC,30.92,0.01,0
KSNT,04/15/2020 12:51 UTC,30.92,0.01,0
KSNT,04/15/2020 13:51 UTC,32,,0
KSNT,04/15/2020 14:51 UTC,,,
KSNT,04/15/2020 15:51 UTC,,,
KSNT,04/15/2020 16:51 UTC,,,
KSNT,04/15/2020 17:51 UTC,35.96,0.01,6.91
KSNT,04/15/2020 18:51 UTC,42.08,,11.5
KSNT,04/15/2020 19:51 UTC,33.08,,17.27
KSNT,04/15/2020 20:51 UTC,30.92,0.07,0
KSNT,04/15/2020 21:51 UTC,37.04,,0
KSNT,04/15/2020 22:51 UTC,33.08,0.01,4.61
KSNT,04/15/2020 23:51 UTC,35.06,,3.44
KSNT,04/16/2020 00:51 UTC,35.06,,3.44
KSNT,04/16/2020 01:51 UTC,33.98,,3.44
KSNT,04/16/2020 02:51 UTC,33.08,,3.44
KSNT,04/16/2020 03:51 UTC,32,,3.44
KSNT,04/16/2020 04:51 UTC,32,,0
KSNT,04/16/2020 05:51 UTC,30.92,,5.75
KSNT,04/16/2020 06:51 UTC,28.94,,8.05
KSNT,04/16/2020 07:51 UTC,28.04,,4.61
KSNT,04/16/2020 08:51 UTC,26.06,,0
KSNT,04/16/2020 09:51 UTC,24.98,,6.91
KSNT,04/16/2020 10:51 UTC,21.02,,4.61
KSNT,04/16/2020 11:51 UTC,17.06,,0
KSNT,04/16/2020 12:51 UTC,15.08,,3.44
KSNT,04/16/2020 13:51 UTC,17.06,,0
KSNT,04/16/2020 14:51 UTC,21.02,,0
KSNT,04/16/2020 15:51 UTC,24.08,,6.91
KSNT,04/16/2020 16:51 UTC,26.96,,5.75
KSNT,04/16/2020 17:51 UTC,30.02,,4.61
KSNT,04/16/2020 18:51 UTC,33.08,,
KSNT,04/16/2020 19:51 UTC,35.06,,8.05
KSNT,04/16/2020 20:51 UTC,35.96,,6.91
KSNT,04/16/2020 21:51 UTC,37.04,,6.91
KSNT,04/16/2020 22:51 UTC,37.94,,4.61
KSNT,04/16/2020 23:51 UTC,39.02,,6.91
KSNT,04/17/2020 00:51 UTC,37.94,,5.75
KSNT,04/17/2020 01:51 UTC,37.04,,0
KSNT,04/17/2020 02:51 UTC,26.96,,0
KSNT,04/17/2020 03:51 UTC,23,,0
KSNT,04/17/2020 04:51 UTC,21.02,,0
KSNT,04/17/2020 05:51 UTC,19.04,,3.44
KSNT,04/17/2020 06:51 UTC,17.96,,4.61
KSNT,04/17/2020 07:51 UTC,17.96,,5.75
KSNT,04/17/2020 08:51 UTC,14,,0
KSNT,04/17/2020 09:51 UTC,14,,3.44
KSNT,04/17/2020 10:51 UTC,12.02,,4.61
KSNT,04/17/2020 11:51 UTC,10.04,,0
KSNT,04/17/2020 12:51 UTC,10.04,,0
KSNT,04/17/2020 13:51 UTC,12.02,,0
KSNT,04/17/2020 14:51 UTC,19.04,,0
KSNT,04/17/2020 15:51 UTC,23,,0
KSNT,04/17/2020 16:51 UTC,24.98,,5.75
KSNT,04/17/2020 17:51 UTC,32,,4.61
KSNT,04/17/2020 18:51 UTC,37.94,,4.61
KSNT,04/17/2020 19:51 UTC,42.98,,4.61
KSNT,04/17/2020 20:51 UTC,46.04,,4.61
KSNT,04/17/2020 21:51 UTC,48.02,,6.91
KSNT,04/17/2020 22:51 UTC,48.92,,5.75
KSNT,04/17/2020 23:51 UTC,50,,5.75
KSNT,04/18/2020 00:51 UTC,48.02,,3.44
KSNT,04/18/2020 01:51 UTC,46.04,,0
KSNT,04/18/2020 02:51 UTC,33.08,,0
KSNT,04/18/2020 03:51 UTC,32,,3.44
KSNT,04/18/2020 04:51 UTC,30.02,,0
KSNT,04/18/2020 05:51 UTC,26.06,,0
KSNT,04/18/2020 06:51 UTC,28.04,,5.75
KSNT,04/18/2020 07:51 UTC,21.92,,0
KSNT,04/18/2020 08:51 UTC,19.94,,0
KSNT,04/18/2020 09:51 UTC,19.04,,0
KSNT,04/18/2020 10:51 UTC,15.08,,0
KSNT,04/18/2020 11:51 UTC,15.08,,0
KSNT,04/18/2020 12:51 UTC,14,,0
KSNT,04/18/2020 13:51 UTC,17.96,,3.44
KSNT,04/18/2020 14:51 UTC,24.08,,0
KSNT,04/18/2020 15:51 UTC,28.94,,0
KSNT,04/18/2020 16:51 UTC,33.98,,0
KSNT,04/18/2020 17:51 UTC,39.02,,3.44
KSNT,04/18/2020 18:51 UTC,46.04,,4.61
KSNT,04/18/2020 19:51 UTC,50,,10.36
KSNT,04/18/2020 20:51 UTC,51.08,,
KSNT,04/18/2020 21:51 UTC,51.08,,9.22
KSNT,04/18/2020 22:51 UTC,51.08,,3.44
KSNT,04/18/2020 23:51 UTC,50,,8.05
KSNT,04/19/2020 00:51 UTC,48.92,,9.22
KSNT,04/19/2020 01:51 UTC,48.02,,0
KSNT,04/19/2020 02:51 UTC,39.92,,0
KSNT,04/19/2020 03:51 UTC,35.06,,6.91
KSNT,04/19/2020 04:51 UTC,33.08,,0
KSNT,04/19/2020 05:51 UTC,28.04,,3.44
KSNT,04/19/2020 06:51 UTC,26.96,,3.44
KSNT,04/19/2020 07:51 UTC,26.96,,0
KSNT,04/19/2020 08:51 UTC,24.08,,0
KSNT,04/19/2020 09:51 UTC,24.08,,0
KSNT,04/19/2020 10:51 UTC,21.92,,0
KSNT,04/19/2020 11:51 UTC,23,,0
KSNT,04/19/2020 12:51 UTC,23,,0
KSNT,04/19/2020 13:51 UTC,24.98,,4.61
KSNT,04/19/2020 14:51 UTC,30.02,,5.75
KSNT,04/19/2020 15:51 UTC,33.08,,4.61
KSNT,04/19/2020 16:51 UTC,39.92,,4.61
KSNT,04/19/2020 17:51 UTC,44.06,,4.61
KSNT,04/19/2020 18:51 UTC,48.02,,6.91
KSNT,04/19/2020 19:51 UTC,48.92,,8.05
KSNT,04/19/2020 20:51 UTC,48.92,,6.91
KSNT,04/19/2020 21:51 UTC,50,,5.75
KSNT,04/19/2020 22:51 UTC,51.08,,4.61
KSNT,04/19/2020 23:51 UTC,50,,6.91
KSNT,04/20/2020 00:51 UTC,50,,4.61
KSNT,04/20/2020 01:51 UTC,46.94,,3.44
KSNT,04/20/2020 02:51 UTC,35.06,,3.44
KSNT,04/20/2020 03:51 UTC,35.96,,4.61
KSNT,04/20/2020 04:51 UTC,32,,3.44
KSNT,04/20/2020 05:51 UTC,28.94,,4.61
KSNT,04/20/2020 06:51 UTC,26.06,,3.44
KSNT,04/20/2020 07:51 UTC,26.06,,0
KSNT,04/20/2020 08:51 UTC,26.06,,3.44
KSNT,04/20/2020 09:51 UTC,24.08,,0
KSNT,04/20/2020 10:51 UTC,21.02,,3.44
KSNT,04/20/2020 11:51 UTC,21.02,,0
KSNT,04/20/2020 12:51 UTC,19.04,,3.44
KSNT,04/20/2020 13:51 UTC,23,,5.75
KSNT,04/20/2020 14:51 UTC,28.04,,0
KSNT,04/20/2020 15:51 UTC,35.06,,0
KSNT,04/20/2020 16:51 UTC,41,,0
KSNT,04/20/2020 17:51 UTC,44.96,,3.44
KSNT,04/20/2020 18:51 UTC,48.92,,5.75
KSNT,04/20/2020 19:51 UTC,51.08,,4.61
KSNT,04/20/2020 20:51 UTC,51.98,,6.91
KSNT,04/20/2020 21:51 UTC,53.06,,6.91
KSNT,04/20/2020 22:51 UTC,53.96,,6.91
KSNT,04/20/2020 23:51 UTC,53.06,,5.75
KSNT,04/21/2020 00:51 UTC,53.06,,4.61
KSNT,04/21/2020 01:51 UTC,51.08,,3.44
KSNT,04/21/2020 02:51 UTC,39.02,,0
KSNT,04/21/2020 03:51 UTC,35.06,,0
KSNT,04/21/2020 04:51 UTC,32,,4.61
KSNT,04/21/2020 05:51 UTC,33.98,,5.75
KSNT,04/21/2020 06:51 UTC,30.92,,5.75
KSNT,04/21/2020 07:51 UTC,26.96,,0
KSNT,04/21/2020 08:51 UTC,26.06,,0
KSNT,04/21/2020 09:51 UTC,26.06,,0
KSNT,04/21/2020 10:51 UTC,24.08,,0
KSNT,04/21/2020 11:51 UTC,21.92,,3.44
KSNT,04/21/2020 12:51 UTC,21.92,,3.44
KSNT,04/21/2020 13:51 UTC,24.98,,4.61
KSNT,04/21/2020 14:51 UTC,30.92,,0
KSNT,04/21/2020 15:51 UTC,33.98,,0
KSNT,04/21/2020 16:51 UTC,42.08,,3.44
KSNT,04/21/2020 17:51 UTC,46.94,,5.75
KSNT,04/21/2020 18:51 UTC,51.08,,5.75
KSNT,04/21/2020 19:51 UTC,51.08,,8.05
KSNT,04/21/2020 20:51 UTC,53.06,,9.22
KSNT,04/21/2020 21:51 UTC,53.96,,9.22
KSNT,04/21/2020 22:51 UTC,53.96,,8.05
KSNT,04/21/2020 23:51 UTC,50,,5.75
KSNT,04/22/2020 00:51 UTC,48.02,,5.75
KSNT,04/22/2020 01:51 UTC,50,,5.75
KSNT,04/22/2020 02:51 UTC,42.08,,0
KSNT,04/22/2020 03:51 UTC,44.06,,3.44
KSNT,04/22/2020 04:51 UTC,42.08,,3.44
KSNT,04/22/2020 05:51 UTC,39.92,,0
KSNT,04/22/2020 06:51 UTC,37.04,,3.44
KSNT,04/22/2020 07:51 UTC,33.98,,0
KSNT,04/22/2020 08:51 UTC,30.02,,3.44
KSNT,04/22/2020 09:51 UTC,30.02,,0
KSNT,04/22/2020 10:51 UTC,26.96,,3.44
KSNT,04/22/2020 11:51 UTC,26.96,,0
KSNT,04/22/2020 12:51 UTC,24.08,,0
KSNT,04/22/2020 13:51 UTC,28.04,,0
KSNT,04/22/2020 14:51 UTC,33.98,,4.61
KSNT,04/22/2020 15:51 UTC,37.94,,3.44
KSNT,04/22/2020 16:51 UTC,44.96,,6.91
KSNT,04/22/2020 17:51 UTC,48.02,,5.75
KSNT,04/22/2020 18:51 UTC,50,,6.91
KSNT,04/22/2020 19:51 UTC,51.08,,8.05
KSNT,04/22/2020 20:51 UTC,51.08,,0
KSNT,04/22/2020 21:51 UTC,51.08,,5.75
KSNT,04/22/2020 22:51 UTC,51.98,,4.61
KSNT,04/22/2020 23:51 UTC,51.08,,11.5
KSNT,04/23/2020 00:51 UTC,46.94,,5.75
KSNT,04/23/2020 01:51 UTC,42.98,,8.05
KSNT,04/23/2020 02:51 UTC,39.92,,3.44
KSNT,04/23/2020 03:51 UTC,39.02,,4.61
KSNT,04/23/2020 04:51 UTC,37.04,,0
KSNT,04/23/2020 05:51 UTC,37.04,,0
KSNT,04/23/2020 06:51 UTC,35.06,,0
KSNT,04/23/2020 07:51 UTC,35.96,0.03,4.61
KSNT,04/23/2020 08:51 UTC,35.96,,3.44
KSNT,04/23/2020 09:51 UTC,35.96,0.01,4.61
KSNT,04/23/2020 10:51 UTC,35.96,0.02,0
KSNT,04/23/2020 11:51 UTC,35.96,0.01,0
KSNT,04/23/2020 12:51 UTC,35.96,,4.61
KSNT,04/23/2020 13:51 UTC,35.96,,3.44
KSNT,04/23/2020 14:51 UTC,39.02,0.01,3.44
KSNT,04/23/2020 15:51 UTC,42.98,,0
KSNT,04/23/2020 16:51 UTC,42.08,,11.5
KSNT,04/23/2020 17:51 UTC,35.96,,10.36
KSNT,04/23/2020 18:51 UTC,42.98,0.01,4.61
KSNT,04/23/2020 19:51 UTC,35.96,,13.8
KSNT,04/23/2020 20:51 UTC,42.98,,0
KSNT,04/23/2020 21:51 UTC,37.94,,8.05
KSNT,04/23/2020 22:51 UTC,46.04,,6.91
KSNT,04/23/2020 23:51 UTC,41,,6.91
KSNT,04/24/2020 00:51 UTC,41,,3.44
KSNT,04/24/2020 01:51 UTC,39.02,,3.44
KSNT,04/24/2020 02:51 UTC,37.04,,4.61
KSNT,04/24/2020 03:51 UTC,35.96,,4.61
KSNT,04/24/2020 04:51 UTC,33.98,,0
KSNT,04/24/2020 05:51 UTC,32,,0
KSNT,04/24/2020 06:51 UTC,33.08,,0
KSNT,04/24/2020 07:51 UTC,32,,0
KSNT,04/24/2020 08:51 UTC,33.98,,3.44
KSNT,04/24/2020 09:51 UTC,32,,5.75
KSNT,04/24/2020 10:51 UTC,28.94,,5.75
KSNT,04/24/2020 11:51 UTC,26.96,,0
KSNT,04/24/2020 12:51 UTC,26.06,,0
KSNT,04/24/2020 13:51 UTC,28.94,,0
KSNT,04/24/2020 14:51 UTC,32,,0
KSNT,04/24/2020 15:51 UTC,35.96,,4.61
KSNT,04/24/2020 16:51 UTC,37.94,,5.75
KSNT,04/24/2020 17:51 UTC,41,,4.61
KSNT,04/24/2020 18:51 UTC,44.06,,4.61
KSNT,04/24/2020 19:51 UTC,46.04,,6.91
KSNT,04/24/2020 20:51 UTC,46.94,,6.91
KSNT,04/24/2020 21:51 UTC,48.02,,6.91
KSNT,04/24/2020 22:51 UTC,48.02,,6.91
KSNT,04/24/2020 23:51 UTC,46.94,,8.05
KSNT,04/25/2020 00:51 UTC,48.02,,6.91
KSNT,04/25/2020 01:51 UTC,44.96,,0
KSNT,04/25/2020 02:51 UTC,39.92,,3.44
KSNT,04/25/2020 03:51 UTC,39.02,,0
KSNT,04/25/2020 04:51 UTC,35.96,,0
KSNT,04/25/2020 05:51 UTC,33.08,,0
KSNT,04/25/2020 06:51 UTC,32,,5.75
KSNT,04/25/2020 07:51 UTC,32,,3.44
KSNT,04/25/2020 08:51 UTC,28.94,,3.44
KSNT,04/25/2020 09:51 UTC,28.04,,3.44
KSNT,04/25/2020 10:51 UTC,28.04,,6.91
KSNT,04/25/2020 11:51 UTC,28.04,,5.75
KSNT,04/25/2020 12:51 UTC,26.06,,0
KSNT,04/25/2020 13:51 UTC,28.94,,3.44
KSNT,04/25/2020 14:51 UTC,33.08,,0
KSNT,04/25/2020 15:51 UTC,37.04,,4.61
KSNT,04/25/2020 16:51 UTC,44.06,,0
KSNT,04/25/2020 17:51 UTC,48.02,,6.91
KSNT,04/25/2020 18:51 UTC,50,,4.61
KSNT,04/25/2020 19:51 UTC,51.08,,3.44
KSNT,04/25/2020 20:51 UTC,51.98,,6.91
KSNT,04/25/2020 21:51 UTC,53.06,,10.36
KSNT,04/25/2020 22:51 UTC,53.96,,6.91
KSNT,04/25/2020 23:51 UTC,55.94,,4.61
KSNT,04/26/2020 00:51 UTC,53.06,,5.75
KSNT,04/26/2020 01:51 UTC,51.08,,4.61
KSNT,04/26/2020 02:51 UTC,44.96,,6.91
KSNT,04/26/2020 03:51 UTC,50,,6.91
KSNT,04/26/2020 04:51 UTC,44.06,,0
KSNT,04/26/2020 05:51 UTC,44.06,,0
KSNT,04/26/2020 06:51 UTC,39.02,,5.75
KSNT,04/26/2020 07:51 UTC,42.08,,5.75
KSNT,04/26/2020 08:51 UTC,39.92,0.04,4.61
KSNT,04/26/2020 09:51 UTC,39.02,0.05,4.61
KSNT,04/26/2020 10:51 UTC,39.02,0.05,3.44
KSNT,04/26/2020 11:51 UTC,37.94,,0
KSNT,04/26/2020 12:51 UTC,35.96,,0
KSNT,04/26/2020 13:51 UTC,37.94,,0
KSNT,04/26/2020 14:51 UTC,42.08,,5.75
KSNT,04/26/2020 15:51 UTC,44.06,,3.44
KSNT,04/26/2020 16:51 UTC,48.02,,4.61
KSNT,04/26/2020 17:51 UTC,51.08,,5.75
KSNT,04/26/2020 18:51 UTC,53.06,,4.61
KSNT,04/26/2020 19:51 UTC,53.96,,0
KSNT,04/26/2020 20:51 UTC,55.04,,5.75
KSNT,04/26/2020 21:51 UTC,55.04,,6.91
KSNT,04/26/2020 22:51 UTC,55.94,,8.05
KSNT,04/26/2020 23:51 UTC,57.02,,4.61
KSNT,04/27/2020 00:51 UTC,57.02,,0
KSNT,04/27/2020 01:51 UTC,53.06,,0
KSNT,04/27/2020 02:51 UTC,39.02,,5.75
KSNT,04/27/2020 03:51 UTC,37.04,,4.61
KSNT,04/27/2020 04:51 UTC,35.06,,0
KSNT,04/27/2020 05:51 UTC,37.04,,4.61
KSNT,04/27/2020 06:51 UTC,35.06,,4.61
KSNT,04/27/2020 07:51 UTC,32,,0
KSNT,04/27/2020 08:51 UTC,30.92,,0
KSNT,04/27/2020 09:51 UTC,30.02,,0
KSNT,04/27/2020 10:51 UTC,30.92,,3.44
KSNT,04/27/2020 11:51 UTC,33.08,,0
KSNT,04/27/2020 12:51 UTC,32,,0
KSNT,04/27/2020 13:51 UTC,33.98,,4.61
KSNT,04/27/2020 14:51 UTC,33.98,0.01,0
KSNT,04/27/2020 15:51 UTC,37.04,0.04,0
KSNT,04/27/2020 16:51 UTC,35.96,0.07,0
KSNT,04/27/2020 17:51 UTC,39.92,0.03,0
KSNT,04/27/2020 18:51 UTC,46.04,,3.44
KSNT,04/27/2020 19:51 UTC,48.92,,5.75
KSNT,04/27/2020 20:51 UTC,50,,11.5
KSNT,04/27/2020 21:51 UTC,51.08,,11.5
KSNT,04/27/2020 22:51 UTC,51.98,,8.05
KSNT,04/27/2020 23:51 UTC,51.08,,9.22
KSNT,04/28/2020 00:51 UTC,50,,6.91
KSNT,04/28/2020 01:51 UTC,48.02,,0
KSNT,04/28/2020 02:51 UTC,42.98,,10.36
KSNT,04/28/2020 03:51 UTC,41,0.01,4.61
KSNT,04/28/2020 04:51 UTC,37.94,,3.44
KSNT,04/28/2020 05:51 UTC,35.96,,3.44
KSNT,04/28/2020 06:51 UTC,35.96,,5.75
KSNT,04/28/2020 07:51 UTC,33.08,,0
KSNT,04/28/2020 08:51 UTC,32,,0
KSNT,04/28/2020 09:51 UTC,30.02,,0
KSNT,04/28/2020 10:51 UTC,28.94,,0
KSNT,04/28/2020 11:51 UTC,30.02,,0
KSNT,04/28/2020 12:51 UTC,28.94,,4.61
KSNT,04/28/2020 13:51 UTC,30.92,,3.44
KSNT,04/28/2020 14:51 UTC,35.96,,0
KSNT,04/28/2020 15:51 UTC,37.94,,0
KSNT,04/28/2020 16:51 UTC,48.02,,0
KSNT,04/28/2020 17:51 UTC,55.04,,5.75
KSNT,04/28/2020 18:51 UTC,55.94,,
KSNT,04/28/2020 19:51 UTC,57.92,,
KSNT,04/28/2020 20:51 UTC,59,,0
KSNT,04/28/2020 21:51 UTC,60.08,,6.91
KSNT,04/28/2020 22:51 UTC,62.06,,4.61
KSNT,04/28/2020 23:51 UTC,62.06,,5.75
KSNT,04/29/2020 00:51 UTC,60.98,,4.61
KSNT,04/29/2020 01:51 UTC,57.02,,3.44
KSNT,04/29/2020 02:51 UTC,48.02,,3.44
KSNT,04/29/2020 03:51 UTC,37.94,,5.75
KSNT,04/29/2020 04:51 UTC,35.96,,4.61
KSNT,04/29/2020 05:51 UTC,33.98,,3.44
KSNT,04/29/2020 06:51 UTC,33.08,,0
KSNT,04/29/2020 07:51 UTC,32,,3.44
KSNT,04/29/2020 08:51 UTC,30.02,,3.44
KSNT,04/29/2020 09:51 UTC,28.94,,0
KSNT,04/29/2020 10:51 UTC,28.94,,4.61
KSNT,04/29/2020 11:51 UTC,28.04,,0
KSNT,04/29/2020 12:51 UTC,26.06,,0
KSNT,04/29/2020 13:51 UTC,32,,3.44
KSNT,04/29/2020 14:51 UTC,37.94,,0
KSNT,04/29/2020 15:51 UTC,44.96,,3.44
KSNT,04/29/2020 16:51 UTC,51.98,,0
KSNT,04/29/2020 17:51 UTC,59,,6.91
KSNT,04/29/2020 18:51 UTC,68,,6.91
KSNT,04/29/2020 19:51 UTC,71.06,,8.05
KSNT,04/29/2020 20:51 UTC,69.08,,12.66
KSNT,04/29/2020 21:51 UTC,69.08,,6.91
KSNT,04/29/2020 22:51 UTC,69.08,,9.22
KSNT,04/29/2020 23:51 UTC,69.98,,9.22
KSNT,04/30/2020 00:51 UTC,68,,3.44
KSNT,04/30/2020 01:51 UTC,60.98,,5.75
KSNT,04/30/2020 02:51 UTC,51.98,,6.91
KSNT,04/30/2020 03:51 UTC,51.08,,6.91
KSNT,04/30/2020 04:51 UTC,44.96,,4.61
KSNT,04/30/2020 05:51 UTC,46.94,,3.44
KSNT,04/30/2020 06:51 UTC,42.98,,3.44
KSNT,04/30/2020 07:51 UTC,41,,3.44
KSNT,04/30/2020 08:51 UTC,42.98,0.02,0
KSNT,04/30/2020 09:51 UTC,44.96,,6.91
KSNT,04/30/2020 10:51 UTC,44.96,,6.91
KSNT,04/30/2020 11:51 UTC,39.02,,0
KSNT,04/30/2020 12:51 UTC,39.02,,0
KSNT,04/30/2020 13:51 UTC,39.92,,0
KSNT,04/30/2020 14:51 UTC,42.08,0.13,3.44
KSNT,04/30/2020 15:51 UTC,44.96,,0
KSNT,04/30/2020 16:51 UTC,46.94,,3.44
KSNT,04/30/2020 17:51 UTC,46.04,0.04,3.44
KSNT,04/30/2020 18:51 UTC,55.94,0.03,4.61
KSNT,04/30/2020 19:51 UTC,55.04,,14.97
KSNT,04/30/2020 20:51 UTC,51.98,0.04,6.91
KSNT,04/30/2020 21:51 UTC,51.98,0.03,0
KSNT,04/30/2020 22:51 UTC,42.98,0.09,4.61
KSNT,04/30/2020 23:51 UTC,42.98,0.08,4.61
KSNT,05/01/2020 00:51 UTC,44.06,,8.05
KSNT,05/01/2020 01:51 UTC,42.08,,3.44
KSNT,05/01/2020 02:51 UTC,41,,0
KSNT,05/01/2020 03:51 UTC,37.94,,0
KSNT,05/01/2020 04:51 UTC,35.96,,3.44
KSNT,05/01/2020 05:51 UTC,35.96,,0
KSNT,05/01/2020 06:51 UTC,35.06,,4.61
KSNT,05/01/2020 07:51 UTC,32,,3.44
KSNT,05/01/2020 08:51 UTC,30.92,,4.61
KSNT,05/01/2020 09:51 UTC,30.92,,3.44
KSNT,05/01/2020 10:51 UTC,30.92,,0
KSNT,05/01/2020 11:51 UTC,30.02,,0
KSNT,05/01/2020 12:51 UTC,30.92,,3.44
KSNT,05/01/2020 13:51 UTC,30.92,,0
KSNT,05/01/2020 14:51 UTC,32,,3.44
KSNT,05/01/2020 15:51 UTC,33.98,,0
KSNT,05/01/2020 16:51 UTC,39.02,,5.75
KSNT,05/01/2020 17:51 UTC,48.92,,3.44
KSNT,05/01/2020 18:51 UTC,50,,8.05
KSNT,05/01/2020 19:51 UTC,51.08,,4.61
KSNT,05/01/2020 20:51 UTC,50,,3.44
KSNT,05/01/2020 21:51 UTC,53.96,,8.05
KSNT,05/01/2020 22:51 UTC,53.96,,12.66
KSNT,05/01/2020 23:51 UTC,53.96,,10.36
KSNT,05/02/2020 00:51 UTC,53.06,,3.44
KSNT,05/02/2020 01:51 UTC,51.98,,4.61
KSNT,05/02/2020 02:51 UTC,39.92,,5.75
KSNT,05/02/2020 03:51 UTC,35.96,,4.61
KSNT,05/02/2020 04:51 UTC,33.08,,4.61
KSNT,05/02/2020 05:51 UTC,30.92,,3.44
KSNT,05/02/2020 06:51 UTC,28.94,,0
KSNT,05/02/2020 07:51 UTC,28.04,,3.44
KSNT,05/02/2020 08:51 UTC,28.04,,3.44
KSNT,05/02/2020 09:51 UTC,26.06,,3.44
KSNT,05/02/2020 10:51 UTC,26.06,,3.44
KSNT,05/02/2020 11:51 UTC,24.98,,0
KSNT,05/02/2020 12:51 UTC,24.98,,0
KSNT,05/02/2020 13:51 UTC,28.94,,0
KSNT,05/02/2020 14:51 UTC,33.98,,0
KSNT,05/02/2020 15:51 UTC,39.92,,3.44
KSNT,05/02/2020 16:51 UTC,46.94,,5.75
KSNT,05/02/2020 17:51 UTC,50,,0
KSNT,05/02/2020 18:51 UTC,55.04,,0
KSNT,05/02/2020 19:51 UTC,53.06,,16.11
KSNT,05/02/2020 20:51 UTC,60.98,,6.91
KSNT,05/02/2020 21:51 UTC,59,,4.61
KSNT,05/02/2020 22:51 UTC,60.08,,4.61
KSNT,05/02/2020 23:51 UTC,57.92,,9.22
KSNT,05/03/2020 00:51 UTC,55.94,,5.75
KSNT,05/03/2020 01:51 UTC,53.96,,8.05
KSNT,05/03/2020 02:51 UTC,48.92,,5.75
KSNT,05/03/2020 03:51 UTC,44.96,,4.61
KSNT,05/03/2020 04:51 UTC,46.04,,8.05
KSNT,05/03/2020 05:51 UTC,48.92,,6.91
KSNT,05/03/2020 06:51 UTC,48.02,,5.75
KSNT,05/03/2020 07:51 UTC,44.96,,5.75
KSNT,05/03/2020 08:51 UTC,39.92,,0
KSNT,05/03/2020 09:51 UTC,37.94,,3.44
KSNT,05/03/2020 10:51 UTC,37.04,,0
KSNT,05/03/2020 11:51 UTC,37.04,,4.61
KSNT,05/03/2020 12:51 UTC,33.98,0.06,10.36
KSNT,05/03/2020 13:51 UTC,,,
KSNT,05/03/2020 14:51 UTC,37.04,0.01,4.61
KSNT,05/03/2020 15:51 UTC,,,
KSNT,05/03/2020 16:51 UTC,,,
KSNT,05/03/2020 17:51 UTC,,,
KSNT,05/03/2020 18:51 UTC,44.96,,6.91
KSNT,05/03/2020 19:51 UTC,48.92,,11.5
KSNT,05/03/2020 20:51 UTC,48.92,,9.22
KSNT,05/03/2020 21:51 UTC,48.92,,10.36
KSNT,05/03/2020 22:51 UTC,48.02,,6.91
KSNT,05/03/2020 23:51 UTC,48.92,,4.61
KSNT,05/04/2020 00:51 UTC,48.92,,4.61
KSNT,05/04/2020 01:51 UTC,44.96,,10.36
KSNT,05/04/2020 02:51 UTC,41,,4.61
KSNT,05/04/2020 03:51 UTC,37.04,,4.61
KSNT,05/04/2020 04:51 UTC,33.98,,4.61
KSNT,05/04/2020 05:51 UTC,30.92,,0
KSNT,05/04/2020 06:51 UTC,28.04,,0
KSNT,05/04/2020 07:51 UTC,26.06,,0
KSNT,05/04/2020 08:51 UTC,24.98,,0
